selfUrl,id,createdDate,fixVersions,affectedVersions
https://issues.apache.org/jira/rest/api/2/issue/12626901,12626901,2013-01-10,"[4.2.0, 4.1.1]",[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12626710,12626710,2013-01-09,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12626600,12626600,2013-01-08,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12626176,12626176,2013-01-05,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12626175,12626175,2013-01-05,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12626163,12626163,2013-01-05,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12626162,12626162,2013-01-05,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12625473,12625473,2012-12-29,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12624930,12624930,2012-12-21,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12624849,12624849,2012-12-20,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12624496,12624496,2012-12-18,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12624012,12624012,2012-12-14,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12624011,12624011,2012-12-14,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12624009,12624009,2012-12-14,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12624002,12624002,2012-12-14,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12623917,12623917,2012-12-14,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12623913,12623913,2012-12-14,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12623838,12623838,2012-12-13,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12623785,12623785,2012-12-13,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12623335,12623335,2012-12-11,[4.2.0],"[4.1.0, 4.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12623151,12623151,2012-12-10,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12623121,12623121,2012-12-10,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12619163,12619163,2012-12-06,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617805,12617805,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617803,12617803,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617796,12617796,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617768,12617768,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617764,12617764,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617763,12617763,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617762,12617762,2012-11-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617455,12617455,2012-11-23,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617105,12617105,2012-11-21,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12617080,12617080,2012-11-21,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616725,12616725,2012-11-19,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616714,12616714,2012-11-19,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616713,12616713,2012-11-19,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616712,12616712,2012-11-19,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616711,12616711,2012-11-19,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616710,12616710,2012-11-19,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12616022,12616022,2012-11-14,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12615640,12615640,2012-11-11,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12614963,12614963,2012-11-06,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12614909,12614909,2012-11-06,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12614574,12614574,2012-11-02,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12613984,12613984,2012-10-30,"[4.2.0, 4.1.1]",[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12613860,12613860,2012-10-29,"[4.2.2, 4.3.0]",[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12613433,12613433,2012-10-25,[4.2.0],"[4.1.0, 4.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12613298,12613298,2012-10-24,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12612647,12612647,2012-10-19,[4.2.0],"[4.1.0, 4.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12612072,12612072,2012-10-16,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12611805,12611805,2012-10-15,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12610956,12610956,2012-10-09,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12610948,12610948,2012-10-09,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12610747,12610747,2012-10-07,[4.2.0],"[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12610340,12610340,2012-10-04,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12609753,12609753,2012-10-01,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12607880,12607880,2012-09-17,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12607421,12607421,2012-09-13,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12607370,12607370,2012-09-13,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12606939,12606939,2012-09-10,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12606613,12606613,2012-09-07,"[4.2.0, 4.1.1]",[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12606507,12606507,2012-09-06,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12606138,12606138,2012-09-04,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12606047,12606047,2012-09-04,"[4.2.0, 4.1.1]",[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12605072,12605072,2012-08-27,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12604964,12604964,2012-08-25,[4.2.0],"[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12604963,12604963,2012-08-25,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12604560,12604560,2012-08-23,[],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12603975,12603975,2012-08-19,[],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12603861,12603861,2012-08-17,"[4.2.0, 4.1.1]",[]
https://issues.apache.org/jira/rest/api/2/issue/12603840,12603840,2012-08-17,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12603455,12603455,2012-08-14,[4.2.0],"[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12603390,12603390,2012-08-14,[4.3.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12602144,12602144,2012-08-08,[4.2.0],"[4.1.0, 4.2.0]"
https://issues.apache.org/jira/rest/api/2/issue/12601668,12601668,2012-08-07,"[4.2.0, 4.1.1]",[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12600270,12600270,2012-07-26,"[4.2.0, 4.1.1]",[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12599903,12599903,2012-07-23,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12599810,12599810,2012-07-23,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12598970,12598970,2012-07-16,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12598521,12598521,2012-07-12,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12598377,12598377,2012-07-11,[4.2.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12598127,12598127,2012-07-10,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12597985,12597985,2012-07-09,[4.2.0],"[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12597971,12597971,2012-07-09,"[4.2.0, 4.1.1]","[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12597624,12597624,2012-07-05,"[4.2.0, 4.1.1]","[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12597399,12597399,2012-07-04,"[4.2.0, 4.1.1]",[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12597132,12597132,2012-07-03,"[4.2.0, 4.1.1]",[]
https://issues.apache.org/jira/rest/api/2/issue/12596097,12596097,2012-06-27,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12595672,12595672,2012-06-23,"[4.2.2, 4.3.0]",[4.2.1]
https://issues.apache.org/jira/rest/api/2/issue/12595450,12595450,2012-06-21,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12595421,12595421,2012-06-21,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12595240,12595240,2012-06-20,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12595234,12595234,2012-06-20,[4.2.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12560640,12560640,2012-06-14,"[4.2.0, 4.1.1]",[]
https://issues.apache.org/jira/rest/api/2/issue/12560620,12560620,2012-06-14,"[4.2.0, 4.1.1]",[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12560438,12560438,2012-06-13,"[4.2.0, 4.1.1]",[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12560194,12560194,2012-06-11,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12560192,12560192,2012-06-11,[4.2.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12559691,12559691,2012-06-07,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12559455,12559455,2012-06-05,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12559279,12559279,2012-06-04,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12559236,12559236,2012-06-04,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12558934,12558934,2012-06-01,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12558835,12558835,2012-05-31,[4.2.0],[4.2.0]
https://issues.apache.org/jira/rest/api/2/issue/12558760,12558760,2012-05-31,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12558548,12558548,2012-05-30,[4.2.0],"[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12558515,12558515,2012-05-30,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12556119,12556119,2012-05-16,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12555631,12555631,2012-05-15,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12555249,12555249,2012-05-14,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12554464,12554464,2012-05-09,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12554300,12554300,2012-05-08,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12553778,12553778,2012-05-03,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12553749,12553749,2012-05-03,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12553272,12553272,2012-04-29,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12553269,12553269,2012-04-29,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12553234,12553234,2012-04-28,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12552804,12552804,2012-04-26,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12551014,12551014,2012-04-16,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12550794,12550794,2012-04-13,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12550470,12550470,2012-04-11,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12549920,12549920,2012-04-06,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12549872,12549872,2012-04-06,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12549863,12549863,2012-04-06,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12549812,12549812,2012-04-05,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12549158,12549158,2012-04-02,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12548798,12548798,2012-03-30,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12548766,12548766,2012-03-30,[4.1.0],[4.1.0]
https://issues.apache.org/jira/rest/api/2/issue/12548542,12548542,2012-03-28,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12548463,12548463,2012-03-28,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12548056,12548056,2012-03-26,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12547344,12547344,2012-03-21,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12547214,12547214,2012-03-20,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12547212,12547212,2012-03-20,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12546760,12546760,2012-03-16,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12546194,12546194,2012-03-13,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12545625,12545625,2012-03-08,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12544728,12544728,2012-03-01,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12543835,12543835,2012-02-23,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12543049,12543049,2012-02-17,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12542831,12542831,2012-02-16,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12542830,12542830,2012-02-16,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12542578,12542578,2012-02-14,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12542576,12542576,2012-02-14,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12542560,12542560,2012-02-14,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12541767,12541767,2012-02-08,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12541653,12541653,2012-02-07,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12541601,12541601,2012-02-07,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12541562,12541562,2012-02-07,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12541447,12541447,2012-02-06,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12540288,12540288,2012-01-29,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12538479,12538479,2012-01-16,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12538035,12538035,2012-01-11,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12537054,12537054,2012-01-03,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12536792,12536792,2012-01-02,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12536048,12536048,2011-12-21,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12534795,12534795,2011-12-12,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12534015,12534015,2011-12-06,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12533675,12533675,2011-12-02,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533666,12533666,2011-12-02,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533637,12533637,2011-12-02,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533597,12533597,2011-12-02,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533514,12533514,2011-12-01,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533449,12533449,2011-12-01,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12533303,12533303,2011-11-30,[4.0.0],"[4.0.0, 4.1.0]"
https://issues.apache.org/jira/rest/api/2/issue/12533267,12533267,2011-11-30,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12533199,12533199,2011-11-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533195,12533195,2011-11-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533108,12533108,2011-11-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12533011,12533011,2011-11-28,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12532688,12532688,2011-11-25,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12532451,12532451,2011-11-23,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12531927,12531927,2011-11-18,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12531791,12531791,2011-11-17,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12531510,12531510,2011-11-15,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12530348,12530348,2011-11-04,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12530339,12530339,2011-11-04,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12529050,12529050,2011-10-27,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12528801,12528801,2011-10-26,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12528680,12528680,2011-10-25,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12528667,12528667,2011-10-25,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12527798,12527798,2011-10-19,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12527714,12527714,2011-10-19,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12527621,12527621,2011-10-18,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12527158,12527158,2011-10-14,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12527155,12527155,2011-10-14,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12527154,12527154,2011-10-14,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12526170,12526170,2011-10-07,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12526167,12526167,2011-10-07,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12525208,12525208,2011-09-29,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12525013,12525013,2011-09-28,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12523619,12523619,2011-09-19,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12522899,12522899,2011-09-13,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12521569,12521569,2011-09-07,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12520909,12520909,2011-08-31,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12520716,12520716,2011-08-30,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12520715,12520715,2011-08-30,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12520701,12520701,2011-08-30,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12520566,12520566,2011-08-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12520538,12520538,2011-08-29,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12520225,12520225,2011-08-26,[4.1.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12520092,12520092,2011-08-25,[4.2.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12520060,12520060,2011-08-25,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12519284,12519284,2011-08-18,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12519278,12519278,2011-08-18,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12519276,12519276,2011-08-18,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12518553,12518553,2011-08-11,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12518497,12518497,2011-08-10,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12518195,12518195,2011-08-08,[4.1.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12518186,12518186,2011-08-08,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12518176,12518176,2011-08-08,[4.0.0],[4.0.0]
https://issues.apache.org/jira/rest/api/2/issue/12512230,12512230,2011-06-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12512212,12512212,2011-06-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12512200,12512200,2011-06-29,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12509086,12509086,2011-06-02,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12508945,12508945,2011-06-01,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12508854,12508854,2011-05-31,[],[]
https://issues.apache.org/jira/rest/api/2/issue/12507612,12507612,2011-05-18,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12507383,12507383,2011-05-16,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12499276,12499276,2011-02-21,[4.0.0],[]
https://issues.apache.org/jira/rest/api/2/issue/12505217,12505217,2011-04-26,[4.0.0],[]
